Parent Company,Year,Total Direct Emissions,Total Supplier Emissions,Direct Point Emitters,Onshore Oil & Gas Prod.,Gathering & Boosting,Transmission Pipelines,LDC - Direct Emissions,SF6 from Elec. Equip.,GHG Quantity Associated with Coal-based liquid fuel production,GHG Quantity Associated with Petroleum Products Produced,GHG Quantity Associated with Petroleum Products Imported,GHG Quantity Associated with Petroleum Products Exported,GHG Quantity Associated with Natural Gas Supply,GHG Quantity Associated with Natural Gas Liquids Supply,GHG Quantity Associated with CO2 Supply ,Facility Count
VISHAY INTERTECHNOLOGY INC,2012,57037.729,0.0,57037.729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VISHAY INTERTECHNOLOGY INC,2013,57016.116,0.0,57016.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VISHAY INTERTECHNOLOGY INC,2014,60041.3081,0.0,60041.3081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VISHAY INTERTECHNOLOGY INC,2015,58476.2405,0.0,58476.2405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VISHAY INTERTECHNOLOGY INC,2016,13056.3915,0.0,13056.3915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VISKASE COS INC,2010,46111.892,0.0,46111.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VISKASE COS INC,2011,42578.998,0.0,42578.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VISKASE COS INC,2012,40365.156,0.0,40365.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VISKASE COS INC,2013,43646.174,0.0,43646.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VISKASE COS INC,2014,43501.974,0.0,43501.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VISKASE COS INC,2015,26278.086,0.0,26278.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VISKASE COS INC,2016,24431.908,0.0,24431.908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VISKASE COS INC,2017,23015.964,0.0,23015.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VISKASE COS INC,2018,23391.508,0.0,23391.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VISKASE COS INC,2019,23445.012,0.0,23445.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VISKASE COS INC,2020,23847.16,0.0,23847.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VISKASE COS INC,2021,23421.112,0.0,23421.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VISTA METALS CORP,2010,28041.244,0.0,28041.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VISTA METALS CORP,2011,27445.196,0.0,27445.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VISTA METALS CORP,2012,29131.34,0.0,29131.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VISTA METALS CORP,2013,30628.184,0.0,30628.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VISTA METALS CORP,2014,32145.728,0.0,32145.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VISTA METALS CORP,2015,33655.524,0.0,33655.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VISTA METALS CORP,2016,32190.428,0.0,32190.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VISTA METALS CORP,2017,34280.42,0.0,34280.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VISTA METALS CORP,2018,34454.82,0.0,34454.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VISTA METALS CORP,2019,35065.568,0.0,35065.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VISTA METALS CORP,2020,21965.968,0.0,21965.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VISTA METALS CORP,2021,30071.936,0.0,30071.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VISTA METALS CORP,2022,34221.272,0.0,34221.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VISTA METALS CORP,2023,32234.228,0.0,32234.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VISTRA CORP,2022,34205.334,0.0,34205.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VISTRA CORP,2023,5628.36,0.0,5628.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITOL INC,2012,0.0,13166418.7128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13166418.7128,0.0,0.0,0.0,1
VITOL INC,2013,0.0,20917719.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20917719.29,0.0,0.0,0.0,1
VITOL INC,2014,0.0,16542239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16542239.0,0.0,0.0,0.0,1
VITOL INC,2015,0.0,23502081.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23502081.82,0.0,0.0,0.0,1
VITOL INC,2016,0.0,27727037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27727037.0,0.0,0.0,0.0,1
VITOL INC,2017,0.0,32337943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32337943.0,0.0,0.0,0.0,1
VITOL INC,2018,0.0,30831929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30831929.0,0.0,0.0,0.0,1
VITOL INC,2019,0.0,31927518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31927518.0,0.0,0.0,0.0,1
VITOL INC,2020,0.0,29719858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29719858.0,0.0,0.0,0.0,1
VITOL INC,2021,0.0,21575133.1386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21575133.1386,0.0,0.0,0.0,1
VITOL INC,2022,0.0,18708744.4694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18708744.4694,0.0,0.0,0.0,1
VITOL INC,2023,0.0,23023164.2158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23023164.2158,0.0,0.0,0.0,1
VITRO ASSETS CORP,2010,161762.648,0.0,161762.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRO ASSETS CORP,2011,166039.688,0.0,166039.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRO ASSETS CORP,2012,167185.64,0.0,167185.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRO ASSETS CORP,2013,165775.644,0.0,165775.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRO ASSETS CORP,2014,172493.924,0.0,172493.924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRO ASSETS CORP,2015,142642.756,0.0,142642.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRO ASSETS CORP,2016,172280.08,0.0,172280.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRO ASSETS CORP,2017,175714.172,0.0,175714.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRO ASSETS CORP,2018,176431.416,0.0,176431.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRO ASSETS CORP,2019,166389.74,0.0,166389.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRO ASSETS CORP,2020,94445.516,0.0,94445.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRO ASSETS CORP,2021,76435.388,0.0,76435.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRO ASSETS CORP,2022,72656.744,0.0,72656.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRO ASSETS CORP,2023,77134.784,0.0,77134.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRO FLAT GLASS LLC,2010,176985.93,0.0,176985.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRO FLAT GLASS LLC,2011,193884.442,0.0,193884.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRO FLAT GLASS LLC,2012,200985.772,0.0,200985.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRO FLAT GLASS LLC,2013,193820.632,0.0,193820.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRO FLAT GLASS LLC,2014,158357.8,0.0,158357.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRO FLAT GLASS LLC,2015,184984.236,0.0,184984.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRO FLAT GLASS LLC,2016,198624.412,0.0,198624.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRO FLAT GLASS LLC,2017,211268.774,0.0,211268.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRO FLAT GLASS LLC,2018,210253.424,0.0,210253.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRO FLAT GLASS LLC,2019,210119.068,0.0,210119.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRO FLAT GLASS LLC,2020,210283.524,0.0,210283.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRO FLAT GLASS LLC,2021,203005.622,0.0,203005.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRO FLAT GLASS LLC,2022,204969.56,0.0,204969.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRO FLAT GLASS LLC,2023,200574.376,0.0,200574.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRUVIAN EXPLORATION LLC,2014,49008.644,0.0,0.0,49008.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRUVIAN EXPLORATION LLC,2015,58512.154,0.0,0.0,58512.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRUVIAN EXPLORATION LLC,2016,49951.88,0.0,0.0,49951.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRUVIAN EXPLORATION LLC,2017,160729.896,0.0,0.0,160729.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRUVIAN EXPLORATION LLC,2018,124480.33,0.0,0.0,124480.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRUVIAN EXPLORATION LLC,2019,169421.568,0.0,0.0,169421.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRUVIAN EXPLORATION LLC,2020,134724.29,0.0,0.0,134724.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRUVIAN EXPLORATION LLC,2021,177785.914,0.0,0.0,177785.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRUVIAN EXPLORATION LLC,2022,181995.516,0.0,0.0,181995.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITRUVIAN EXPLORATION LLC,2023,161767.578,0.0,0.0,161767.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITUS ENERGY LLC,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITUS ENERGY LLC,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITUS ENERGY LLC,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITUS ENERGY LLC,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITUS ENERGY LLC,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITUS ENERGY LLC,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITUS ENERGY LLC,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITUS ENERGY LLC,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITUS ENERGY LLC,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITUS ENERGY LLC,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VITUS ENERGY LLC,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VMC Specialty Alloys LLC,2022,38314.756,0.0,38314.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VMC Specialty Alloys LLC,2023,38971.804,0.0,38971.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VMK ENTERPRISES INC,2010,1.1734,0.0,1.1734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VMK ENTERPRISES INC,2011,1.6137,0.0,1.6137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VMK ENTERPRISES INC,2012,1.4921,0.0,1.4921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VMK ENTERPRISES INC,2013,0.485,0.0,0.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VMK ENTERPRISES INC,2014,0.4546,0.0,0.4546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VMK ENTERPRISES INC,2015,0.6592,0.0,0.6592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VMK ENTERPRISES INC,2016,0.7199,0.0,0.7199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VMK ENTERPRISES INC,2017,0.5322,0.0,0.5322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VMK ENTERPRISES INC,2018,0.3404,0.0,0.3404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VMK ENTERPRISES INC,2019,0.0344,0.0,0.0344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VMK ENTERPRISES INC,2020,0.0002,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOGEL HOLDING INC,2010,50695.032,0.0,50695.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOGEL HOLDING INC,2011,31966.672,0.0,31966.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOGEL HOLDING INC,2012,68786.588,0.0,68786.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOGEL HOLDING INC,2013,65673.416,0.0,65673.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOGEL HOLDING INC,2014,95914.584,0.0,95914.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOGEL HOLDING INC,2015,59845.114,0.0,59845.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOGEL HOLDING INC,2016,67841.316,0.0,67841.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOGEL HOLDING INC,2017,68339.71,0.0,68339.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOGEL HOLDING INC,2018,55948.066,0.0,55948.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOGEL HOLDING INC,2019,53253.37,0.0,53253.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOGEL HOLDING INC,2020,54055.818,0.0,54055.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOGEL HOLDING INC,2021,49634.518,0.0,49634.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOGEL HOLDING INC,2022,55101.316,0.0,55101.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOGEL HOLDING INC,2023,52420.788,0.0,52420.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLKSWAGEN GROUP OF AMERICA INC,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
VOLKSWAGEN GROUP OF AMERICA INC,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
VOLKSWAGEN GROUP OF AMERICA INC,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
VOLKSWAGEN GROUP OF AMERICA INC,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
VOLKSWAGEN GROUP OF AMERICA INC,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
VOLKSWAGEN GROUP OF AMERICA INC,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
VOLKSWAGEN GROUP OF AMERICA INC,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
VOLKSWAGEN GROUP OF AMERICA INC,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLKSWAGEN GROUP OF AMERICA INC,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLT PARENT LP,2010,99642.924,0.0,99642.924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLT PARENT LP,2011,88506.41,0.0,88506.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLT PARENT LP,2012,68668.692,0.0,68668.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLT PARENT LP,2013,9422.864,0.0,9422.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLT PARENT LP,2014,7849.42,0.0,7849.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLT PARENT LP,2015,15772.54,0.0,15772.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLT PARENT LP,2016,8754.068,0.0,8754.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLT PARENT LP,2017,10750.46,0.0,10750.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLT PARENT LP,2018,8313.568,0.0,8313.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLT PARENT LP,2019,3516.536,0.0,3516.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLTAGE FINANCE LLC,2013,46374.94,0.0,46374.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLTAGE FINANCE LLC,2014,67440.038,0.0,67440.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLTAGE FINANCE LLC,2015,89376.431,0.0,89376.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLTAGE FINANCE LLC,2016,62310.582,0.0,62310.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLTAGE FINANCE LLC,2017,64921.034,0.0,64921.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLTAGE FINANCE LLC,2018,67179.376,0.0,67179.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLTAGE FINANCE LLC,2019,76535.954,0.0,76535.954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLTAGE FINANCE LLC,2020,80492.151,0.0,80492.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLTAGE FINANCE LLC,2021,79886.941,0.0,79886.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLTAGE FINANCE LLC,2022,68496.159,0.0,68496.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLTAGE FINANCE LLC,2023,71540.398,0.0,71540.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLUSIA COUNTY BOARD OF COUNTY COMMISSIONERS,2010,249971.35,0.0,249971.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLUSIA COUNTY BOARD OF COUNTY COMMISSIONERS,2011,221878.05,0.0,221878.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLUSIA COUNTY BOARD OF COUNTY COMMISSIONERS,2012,281166.2,0.0,281166.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLUSIA COUNTY BOARD OF COUNTY COMMISSIONERS,2013,293692.65,0.0,293692.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLUSIA COUNTY BOARD OF COUNTY COMMISSIONERS,2014,260897.8,0.0,260897.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLUSIA COUNTY BOARD OF COUNTY COMMISSIONERS,2015,254718.6,0.0,254718.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLUSIA COUNTY BOARD OF COUNTY COMMISSIONERS,2016,284448.9,0.0,284448.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLUSIA COUNTY BOARD OF COUNTY COMMISSIONERS,2017,304028.55,0.0,304028.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLUSIA COUNTY BOARD OF COUNTY COMMISSIONERS,2018,298892.25,0.0,298892.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLUSIA COUNTY BOARD OF COUNTY COMMISSIONERS,2019,240468.7,0.0,240468.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLUSIA COUNTY BOARD OF COUNTY COMMISSIONERS,2020,296760.1,0.0,296760.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLUSIA COUNTY BOARD OF COUNTY COMMISSIONERS,2021,336658.85,0.0,336658.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLUSIA COUNTY BOARD OF COUNTY COMMISSIONERS,2022,420466.05,0.0,420466.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLUSIA COUNTY BOARD OF COUNTY COMMISSIONERS,2023,375205.3,0.0,375205.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
VOLVO CARS OF NORTH AMERICA LLC,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
