Direct Point Emitters,Facility Id,Facility Name,GHG Quantity Associated with CO2 Supply ,GHG Quantity Associated with Coal-based liquid fuel production,GHG Quantity Associated with Natural Gas Liquids Supply,GHG Quantity Associated with Natural Gas Supply,GHG Quantity Associated with Petroleum Products Exported,GHG Quantity Associated with Petroleum Products Imported,GHG Quantity Associated with Petroleum Products Produced,Gathering & Boosting,LDC - Direct Emissions,Onshore Oil & Gas Prod.,SF6 from Elec. Equip.,Transmission Pipelines,Year,Parent Company,Parent Ownership %,Total Direct Emissions,Total Supplier Emissions
32104.0,1003623,FOREST LAWN LANDFILL,,,,,,,,,,,,,2015,REPUBLIC SERVICES INC,100.0,32104.0,0.0
30034.848,1003624,JEFFERSON CITY LANDFILL,,,,,,,,,,,,,2015,REPUBLIC SERVICES INC,100.0,30034.848,0.0
25235.85,1003625,KESTREL HAWK LANDFILL,,,,,,,,,,,,,2015,REPUBLIC SERVICES INC,100.0,25235.85,0.0
16357.75,1003626,Laubscher Meadows Landfill,,,,,,,,,,,,,2015,REPUBLIC SERVICES INC,100.0,16357.75,0.0
40880.55,1003627,LEE COUNTY LANDFILL,,,,,,,,,,,,,2015,REPUBLIC SERVICES INC,100.0,40880.55,0.0
28969.2,1003628,DAVIESS COUNTY LANDFILL,,,,,,,,,,,,,2015,DAVIESS COUNTY BOARD OF COMMISSIONERS,100.0,28969.2,0.0
37565.122,1003629,Eastern Gas Transmission and Storage - Ellisburg Station (Stor),,,,,,,,,,,,,2015,KINDER MORGAN; DOMINION RESOURCES INC,50.0; 50.0,37565.122,0.0
28885.8,1003630,GRG - EAST MAMM CREEK CS,,,,,,,,,,,,,2015,SUMMIT MIDSTREAM PARTNERS LLC,100.0,28885.8,0.0
35930.646,1003631,US ARMY FORT BLISS,,,,,,,,,,,,,2015,US GOVERNMENT,,35930.646,0.0
53865.274,1003633,Twin Rivers Pine Bluff LLC,,,,,,,,,,,,,2015,MONDI NORTH AMERICA,100.0,53865.274,0.0
18703.27,1003636,J R SIMPLOT COMPANY,,,,,,,,,,,,,2015,JR SIMPLOT CO,100.0,18703.27,0.0
173227.736,1003637,"Pennsylvania Grain Processing, LLC",,,,,,,,,,,,,2015,PENNSYLANIA GRAIN PROCESSING LLC,100.0,173227.736,0.0
13037.75,1003638,HANCOCK COUNTY LANDFILL *,,,,,,,,,,,,,2015,HANCOCK COUNTY LANDFILL,100.0,13037.75,0.0
61982.25,1003639,TEMPLE RECYCLING AND DISPOSAL FACILITY,,,,,,,,,,,,,2015,WASTE MANAGEMENT INC,100.0,61982.25,0.0
,1003642,New York State Electric and Gas,0.0,0.0,0.0,2990390.9,0.0,0.0,0.0,,44708.95,,,,2015,IBERDROLA USA INC,100.0,44708.95,2990390.9
533508.068,1003643,PHOENIX CEMENT COMPANY\S CLARKDALE FACILITY,,,,,,,,,,,,,2015,PHOENIX CEMENT CO (A DIV OF THE SALT RIVER PIMA-MARICOPA INDIAN COMMUNITY),100.0,533508.068,0.0
209347.512,1003645,HAL C WEAVER POWER PLANT,,,,,,,,,,,,,2015,UNIVERSITY OF TEXAS AT AUSTIN,100.0,209347.512,0.0
90686.25,1003646,COASTAL PLAINS RECYCLING AND DISPOSAL FACILITY,,,,,,,,,,,,,2015,WASTE MANAGEMENT INC,100.0,90686.25,0.0
373731.944,1003647,SAGUARO POWER COMPANY,,,,,,,,,,,,,2015,NRG ENERGY INC; PARAGON ENERGY HOLDING LLC,50.0; 50.0,373731.944,0.0
2253170.702,1003649,PREPA San Juan Steam Power Plant,,,,,,,,,,,,,2015,PUERTO RICO ELECTRIC POWER AUTHORITY COMMONWEALTH OF PUERTO RICO,100.0,2253170.702,0.0
1039141.134,1003650,PREPA Palo Seco Steam Power Plant,,,,,,,,,,,,,2015,PUERTO RICO ELECTRIC POWER AUTHORITY COMMONWEALTH OF PUERTO RICO,100.0,1039141.134,0.0
978905.772,1003652,"HERMISTON GENERATING COMPANY, L.P.",,,,,,,,,,,,,2015,PACIFICORP; PERENNIAL POWER HOLDINGS INC,50.0; 50.0,978905.772,0.0
26370.8,1003654,WESTLAKE POLYMERS LP - POLYETHYLENE I & II PLANTS,,,,,,,,,,,,,2015,WESTLAKE CHEMICAL CORP,100.0,26370.8,0.0
901198.238,1003655,WESTLAKE PETROCHEMICALS LP - ETHYLENE MANUFACTURING COMPLEX (PETRO I/PETRO II),,,,,,,,,,,,,2015,WESTLAKE CHEMICAL CORP,100.0,901198.238,0.0
68161.324,1003656,WD 73 A-D Platform,,,,,,,,,,,,,2015,ENERGY XXI GOM LLC,100.0,68161.324,0.0
65614.826,1003657,Stateline Compressor Station,,,,,,,,,,,,,2015,ENABLE MIDSTREAM PARTNERS LP,100.0,65614.826,0.0
20767.288,1003658,GE LOGAN GLASS PLANT,,,,,,,,,,,,,2015,GENERAL ELECTRIC CO,100.0,20767.288,0.0
85541.956,1003661,OHIO WASTE SYS SUBURBAN SOUTH RECYCLING & DISPOSAL,,,,,,,,,,,,,2015,WASTE MANAGEMENT INC,100.0,85541.956,0.0
31613.68,1003665,GENENTECH INCORPORATED,,,,,,,,,,,,,2015,GENENTECH INC,100.0,31613.68,0.0
67682.0,1003666,SMITH GAP REGIONAL LANDFILL,,,,,,,,,,,,,2015,ROANOKE VALLEY RESOURCE AUTHORITY,100.0,67682.0,0.0
41449.5,1003667,Roanoke Regional Landfill,,,,,,,,,,,,,2015,ROANOKE VALLEY RESOURCE AUTHORITY,100.0,41449.5,0.0
157977.196,1003668,CLEVELAND-CLIFFS PLATE LLC-COATESVILLE,,,,,,,,,,,,,2015,ARCELORMITTAL USA,100.0,157977.196,0.0
240384.316,1003669,Cleveland-Cliffs Minorca Mine,,,,,,,,,,,,,2015,ARCELORMITTAL USA,100.0,240384.316,0.0
12242.942,1003670,PETRO STAR INC NORTH POLE REFINERY,0.0,0.0,0.0,0.0,0.0,0.0,947682.3,,,,,,2015,ASRC,100.0,12242.942,947682.3
248507.446,1003676,ROOSEVELT REGIONAL LANDFILL,,,,,,,,,,,,,2015,REPUBLIC SERVICES INC,100.0,248507.446,0.0
47569.416,1003677,Green Canyon 205 A,,,,,,,,,,,,,2015,CHEVRON CORP; EXXON MOBIL CORP; BHP BILLITON,56.67; 38.38; 4.95,47569.416,0.0
157636.0,1003679,SUNSHINE CANYON LANDFILL,,,,,,,,,,,,,2015,REPUBLIC SERVICES INC,100.0,157636.0,0.0
86725.0,1003680,SYCAMORE LANDFILL,,,,,,,,,,,,,2015,REPUBLIC SERVICES INC,100.0,86725.0,0.0
63303.872,1003683,CITY OF GLENDALE - LANDFILL,,,,,,,,,,,,,2015,CITY OF GLENDALE,100.0,63303.872,0.0
94391.75,1003686,OAKLAND HEIGHTS DEVELOPMENT LANDFILL,,,,,,,,,,,,,2015,REPUBLIC SERVICES INC,100.0,94391.75,0.0
112432.15,1003687,SAUK TRAIL HILLS LANDFILL,,,,,,,,,,,,,2015,REPUBLIC SERVICES INC,100.0,112432.15,0.0
136335.316,1003688,"STEEL DYNAMICS, INC. (SDI)",,,,,,,,,,,,,2015,STEEL DYNAMICS INC,100.0,136335.316,0.0
16102.862,1003689,Alon Bakersfield Refining,,,,,,,,,,,,,2015,ALON USA LP,100.0,16102.862,0.0
226576.244,1003691,NEWTON COUNTY LANDFILL,,,,,,,,,,,,,2015,REPUBLIC SERVICES INC,100.0,226576.244,0.0
36379.9,1003692,UNITED REFUSE LANDFILL,,,,,,,,,,,,,2015,REPUBLIC SERVICES INC,100.0,36379.9,0.0
19291.3,1003693,TRI-K LANDFILL INC,,,,,,,,,,,,,2015,REPUBLIC SERVICES INC,100.0,19291.3,0.0
86763.2,1003694,DOZIT COMPANY LANDFILL,,,,,,,,,,,,,2015,REPUBLIC SERVICES INC,100.0,86763.2,0.0
146030.0,1003695,WILLIAMS COUNTY LANDFILL,,,,,,,,,,,,,2015,REPUBLIC SERVICES INC,100.0,146030.0,0.0
66985.728,1003696,UPPER ROCK ISLAND COUNTY LANDFILL,,,,,,,,,,,,,2015,REPUBLIC SERVICES INC,100.0,66985.728,0.0
139758.628,1003697,ROXANA LANDFILL,,,,,,,,,,,,,2015,REPUBLIC SERVICES INC,100.0,139758.628,0.0
,1003699,Laurens Commission of Public Works,0.0,0.0,0.0,48601.2,0.0,0.0,0.0,,,,,,2015,LAURENS COMMISSION OF PUBLIC WORKS,100.0,0.0,48601.2
,1003700,CHS Inc.,0.0,0.0,0.0,0.0,30153.6765952,0.0,0.0,,,,,,2015,CHS INC,100.0,0.0,30153.6765952
44321.234,1003701,"FORT RILEY, ARMY",,,,,,,,,,,,,2015,US GOVERNMENT,,44321.234,0.0
29928.688,1003702,Aera Energy Buena Fe,,,,,,,,,,,,,2015,SHELL OIL CO; EXXON MOBIL CORP,51.8; 48.2,29928.688,0.0
201059.472,1003703,UNIVERSITY OF MISSOURI MU POWER PLANT,,,,,,,,,,,,,2015,CURATORS OF THE UNIVERSITY OF MISSOURI,100.0,201059.472,0.0
,1003704,NEW ULM PUBLIC UTILITIES MUNICIPAL POWER,0.0,0.0,0.0,63836.7,0.0,0.0,0.0,,,,,,2015,CITY OF NEW ULM PUBLIC UTILITIES COMMISSION,100.0,0.0,63836.7
31314.332,1003706,"COOPER TIRE COMPANY, THE",,,,,,,,,,,,,2015,COOPER TIRE & RUBBER CO,100.0,31314.332,0.0
46215.828,1003707,Philip Morris USA,,,,,,,,,,,,,2015,ALTRIA GROUP INC,100.0,46215.828,0.0
,1003708,AEP Corporate SF6 Emissions,,,,,,,,,,,148364.16,,2015,AMERICAN ELECTRIC POWER; Electric Transmission Texas LLC; OHIO VALLEY ELECTRIC CORP; DUKE ENERGY CORP; THE DAYTON POWER & LIGHT CO,93.5; 4.5; 1.4; 0.3; 0.3,148364.16,0.0
13717.048,1003709,U.S. DOE PORTSMOUTH GASEOUS DIFFUSION PLANT,,,,,,,,,,,,,2015,US GOVERNMENT,,13717.048,0.0
601670.25,1003710,"EAGLE POINT LANDFILL, LLC",,,,,,,,,,,,,2015,ADS WASTE HOLDINGS INC,100.0,601670.25,0.0
190436.904,1003711,"Wolf Creek Landfill, LLC",,,,,,,,,,,,,2015,ADS WASTE HOLDINGS INC,100.0,190436.904,0.0
59235.876,1003712,FRESENIUS MEDICAL CARE,,,,,,,,,,,,,2015,FRESENIUS MEDICAL CARE,100.0,59235.876,0.0
108249.608,1003713,INDIANA UNIVERSITY,,,,,,,,,,,,,2015,INDIANA UNIVERSITY,100.0,108249.608,0.0
68340.792,1003714,Iroquois Bio Energy Company,,,,,,,,,,,,,2015,IROQUOIS BIO ENERGY CO LLC,100.0,68340.792,0.0
,1003715,The Dayton Power and Light Company - Transmission and Distribution,,,,,,,,,,,7467.0,,2015,THE DAYTON POWER & LIGHT CO,100.0,7467.0,0.0
164580.822,1003716,TENNESSEE ALLOYS CORPORATION,,,,,,,,,,,,,2015,GLOBE SPECIALTY METALS INC,100.0,164580.822,0.0
53089.65,1003717,Viosca Knoll 989,,,,,,,,,,,,,2015,STONE ENERGY CORP,100.0,53089.65,0.0
36322.168,1003718,BENTONITE PERFORMANCE MINERALS LLC LOVELL,,,,,,,,,,,,,2015,HALLIBURTON ENERGY SERVICES,100.0,36322.168,0.0
,1003719,Lignite Gas Plant,0.0,0.0,99524.7,0.0,0.0,0.0,0.0,,,,,,2015,ONEOK PARTNERS LP,100.0,0.0,99524.7
55220.518,1003720,Texas Gas Transmission - Youngsville Station,,,,,,,,,,,,,2015,LOEWS CORP,100.0,55220.518,0.0
85743.496,1003721,South Marsh Island SM 217,,,,,,,,,,,,,2015,CHEVRON CORP,100.0,85743.496,0.0
38174.418,1003722,UNIVERSITY OF DELAWARE,,,,,,,,,,,,,2015,THE UNIVERSITY OF DELAWARE,100.0,38174.418,0.0
478965.4,1003724,AIR LIQUIDE - CORPUS CHRISTI SMR,,,,,,,,,,,,,2015,AMERICAN AIR LIQUIDE HOLDINGS INC,100.0,478965.4,0.0
56486.962,1003725,FLORIDA GAS TRANSMISSION COMPANY - SILVER SPRINGS,,,,,,,,,,,,,2015,ENERGY TRANSFER PARTNERS LP; KINDER MORGAN,50.0; 50.0,56486.962,0.0
298114.337242,1003726,GLOBALFOUNDRIES U.S. 2 LLC - Vermont Facility,,,,,,,,,,,,,2015,GLOBALFOUNDRIES US INC,100.0,298114.337242,0.0
72174.204,1003727,OFS GPRP Panther Creek Gas Plant,,,,,,,,,,,,,2015,ONEOK PARTNERS LP,100.0,72174.204,0.0
54636.75,1003729,FLORIDA GAS TRANSMISSION COMPANY - THONOTOSASSA,,,,,,,,,,,,,2015,ENERGY TRANSFER PARTNERS LP,100.0,54636.75,0.0
172195.796,1003730,AIR LIQUIDE - FREEPORT HYCO PLANT,,,,,,,,,,,,,2015,AMERICAN AIR LIQUIDE HOLDINGS INC,100.0,172195.796,0.0
174789.5,1003732,"MODERN LANDFILL, INC",,,,,,,,,,,,,2015,MODERN LANDFILL INC ,100.0,174789.5,0.0
116.598,1003733,INDEPENDENCE POWER & LIGHT - Sub J,,,,,,,,,,,,,2015,CITY OF INDEPENDENCE MISSOURI,100.0,116.598,0.0
12502.052,1003734,OFS GPRP Leedey Gas Plant,,,,,,,,,,,,,2015,ONEOK PARTNERS LP,100.0,12502.052,0.0
87439.312,1003735,Empire Abo Gas Plant,,,,,,,,,,,,,2015,AKA ENERGY GROUP LLC,100.0,87439.312,0.0
57591.15,1003736,OFS GPRP Custer Gas Plant,,,,,,,,,,,,,2015,ONEOK PARTNERS LP,100.0,57591.15,0.0
89043.366,1003737,LINCOLNWAY ENERGY LLC,,,,,,,,,,,,,2015,LINCOLNWAY ENERGY LLC,100.0,89043.366,0.0
44794.632,1003738,OFS CS Lindsay Booster,,,,,,,,,,,,,2015,ONEOK PARTNERS LP; CHEVRON CORP,70.0; 30.0,44794.632,0.0
31694.636,1003739,3M CO - GUIN,,,,,,,,,,,,,2015,3M CO,100.0,31694.636,0.0
223773.25,1003740,DEANS BRIDGE RD MSW LANDFILL,,,,,,,,,,,,,2015,AUGUSTA-RICHMOND GEORGIA,100.0,223773.25,0.0
37892.556,1003741,"Cellu Tissue Corporation Neenah, dba Clearwater Paper - Neenah",,,,,,,,,,,,,2015,CLEARWATER PAPER CORP,100.0,37892.556,0.0
92696.6,1003742,31st Street Landfill,,,,,,,,,,,,,2015,ARCHDIOCESE OF CHICAGO,100.0,92696.6,0.0
32415.0,1003743,DES PLAINES LANDFILL,,,,,,,,,,,,,2015,ARCHDIOCESE OF CHICAGO,100.0,32415.0,0.0
5421.0,1003744,BEECHER LANDFILL,,,,,,,,,,,,,2015,WASTE MANAGEMENT INC,100.0,5421.0,0.0
,1003746,City of Las Cruces Natural Gas Utility,0.0,0.0,0.0,162501.8,0.0,0.0,0.0,,,,,,2015,CITY OF LAS CRUCES NEW MEXICO,100.0,0.0,162501.8
817993.8,1003748,AIR LIQUIDE LARGE INDUSTRIES US LP - RODEO HYDROGEN PLANT,,,,,,,,,,,,,2015,AMERICAN AIR LIQUIDE HOLDINGS INC,100.0,817993.8,0.0
72968.276,1003749,INGEVITY VIRGINIA CORPORATION - CARBON PLANT,,,,,,,,,,,,,2015,WESTROCK CORP,100.0,72968.276,0.0
30412.74,1003750,Targa Midstream Services LLC - Gillis Gas Plant,0.0,0.0,508229.5,0.0,0.0,0.0,0.0,,,,,,2015,TARGA RESOURCES,100.0,30412.74,508229.5
515571.0,1003751,Carlisle Mine,,,,,,,,,,,,,2015,SUNRISE COAL LLC,100.0,515571.0,0.0
188762.668,1003752,"ADA Carbon Solutions (Red River), LLC",,,,,,,,,,,,,2015,ADA CARBON SOLUTIONS LLC,100.0,188762.668,0.0
25575.718,1003753,Cargill Meat Solutions Corp,,,,,,,,,,,,,2015,CARGILL INC,100.0,25575.718,0.0
,1003754,Kash Oil & Gas - Basin 220,,,,,,,,,,15375.5,,,2015,KASH OIL & GAS - BASIN 220,100.0,15375.5,0.0
13841.948,1003756,Naval Medical Center San Diego,,,,,,,,,,,,,2015,US GOVERNMENT,,13841.948,0.0
27568.696,1003757,"Amsted Rail Company, Inc.",,,,,,,,,,,,,2015,AMSTED RAIL CO INC ,100.0,27568.696,0.0
32999.054576,1003759,"Analog Devices, Inc./ Wilmington Manufacturing",,,,,,,,,,,,,2015,ANALOG DEVICES INC,100.0,32999.054576,0.0
,1003761,Gila River Power Station Switchyard,,,,,,,,,,,3043.8,,2015,SUNDEVIL POWER HOLDINGS LLC; TUCSON ELECTRIC POWER; ENTEGRA POWER GROUP,50.0; 25.0; 25.0,3043.8,0.0
48.4,1003762,City Of Fulton,0.0,0.0,0.0,34000.3,0.0,0.0,0.0,,,,,,2015,City of Fulton Missouri,100.0,48.4,34000.3
929.794,1003763,Freeport-McMoRan Chino Mines Co.,,,,,,,,,,,,,2015,FREEPORT MCMORAN COPPER & GOLD,100.0,929.794,0.0
212051.63,1003764,Targa Midstream Services LLC - Chico Gas Plant,0.0,0.0,2993480.3,0.0,0.0,0.0,0.0,,,,,,2015,TARGA RESOURCES,100.0,212051.63,2993480.3
21287.72,1003765,Targa Midstream Services LLC - Sitz Compressor Station,,,,,,,,,,,,,2015,TARGA RESOURCES,100.0,21287.72,0.0
18093.532,1003766,Targa Midstream Services LLC - Waddell Compressor Station,,,,,,,,,,,,,2015,TARGA RESOURCES,100.0,18093.532,0.0
129719.9,1003767,Targa Midstream Services LLC - Sandhills Gas Plant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2015,TARGA RESOURCES,100.0,129719.9,0.0
35211.174,1003769,DISTRIGAS OF MASSACHUSETTS LLC,,,,,,,,,,,,,2015,GDF SUEZ Energy NA Inc,100.0,35211.174,0.0
368297.944,1003770,GIANT CEMENT COMPANY,,,,,,,,,,,,,2015,GIANT CEMENT HOLDING INC,100.0,368297.944,0.0
83466.036,1003771,University of Pittsburgh - of the Commonwealth System of Higher Education,,,,,,,,,,,,,2015,UNIVERSITY OF PITTSBURGH,100.0,83466.036,0.0
26500.142,1003772,"ATLANTIC COFFEE INDUSTRIAL SOLUTIONS, LLC",,,,,,,,,,,,,2015,"Ecom Atlantic, Inc",100.0,26500.142,0.0
170957.648,1003773,Blue Ridge Landfill Company,,,,,,,,,,,,,2015,PROGRESSIVE WASTE SOLUTIONS,100.0,170957.648,0.0
107290.356,1003774,"Mad Dog. MMS Platform ID 02481, Complex ID 1215-1",,,,,,,,,,,,,2015,BP AMERICA INC; BHP BILLITON; CHEVRON CORP,60.5; 23.9; 15.6,107290.356,0.0
208598.096,1003775,GLOBE METALLURGICAL INC,,,,,,,,,,,,,2015,GLOBE SPECIALTY METALS INC,100.0,208598.096,0.0
44362.296,1003776,Texas Gas Transmission - Kenton Station,,,,,,,,,,,,,2015,LOEWS CORP,100.0,44362.296,0.0
196293.342,1003777,GLOBE METALLURGICAL,,,,,,,,,,,,,2015,GLOBE SPECIALTY METALS INC,100.0,196293.342,0.0
195704.364,1003779,VALERO RENEWABLE FUELS LLC,,,,,,,,,,,,,2015,VALERO ENERGY CORP,100.0,195704.364,0.0
212034.252,1003780,AIR LIQUIDE - PORT NECHES ASU COGENERATION PLANT,,,,,,,,,,,,,2015,AMERICAN AIR LIQUIDE HOLDINGS INC,100.0,212034.252,0.0
200487.024,1003781,Orange Carbon Black Plant,,,,,,,,,,,,,2015,ORION ENGINEERED CARBONS LLC,100.0,200487.024,0.0
179606.0,1003787,FRANKLIN COUNTY SANITARY LANDFILL,,,,,,,,,,,,,2015,SOLID WASTE AUTHORITY OF CENTRAL OHIO,100.0,179606.0,0.0
